,Acetanaerobacterium,Acetivibrio,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Akkermansia,Alistipes,Allisonella,Allobaculum,Anaerococcus,Anaerofilum,Anaeroplasma,Anaerosporobacter,Anaerostipes,Anaerotruncus,Anaerovorax,Atopobium,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Bulleidia,Butyricicoccus,Butyricimonas,Butyrivibrio,Caldimonas,Caloramator,Campylobacter,Catenibacterium,Citrobacter,Clostridium_III,Clostridium_IV,Clostridium_XI,Clostridium_XVIII,Clostridium_XlVa,Clostridium_XlVb,Clostridium_sensu_stricto,Collinsella,Coprobacillus,Coprococcus,Coraliomargarita,Corynebacterium,Cronobacter,Denitrobacterium,Desulfotomaculum,Desulfovibrio,Dialister,Dietzia,Dorea,Eggerthella,Elusimicrobium,Enterobacter,Enterococcus,Enterorhabdus,Erysipelothrix,EscherichiaShigella,Ethanoligenens,Eubacterium,Faecalibacterium,Finegoldia,Flavonifractor,Fusobacterium,Gemella,Gemmiger,Gordonibacter,Gracilibacter,Granulicatella,Haemophilus,Hespellia,Holdemania,Howardella,Hydrogenoanaerobacterium,Klebsiella,Lachnobacterium,Lactobacillus,Lactococcus,Lactonifactor,Lutispora,Marvinbryantia,Megamonas,Megasphaera,Methanobrevibacter,Methanosphaera,Mitsuokella,Mobiluncus,Mogibacterium,Moryella,Murdochiella,Odoribacter,Olsenella,Oribacterium,Oscillibacter,Oxalobacter,Papillibacter,Parabacteroides,Paraprevotella,Parasporobacterium,Parasutterella,Parvimonas,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella,Pseudobutyrivibrio,Pseudoflavonifractor,Pseudomonas,Robinsoniella,Roseburia,Rothia,Ruminococcus,Saccharofermentans,Selenomonas,Slackia,Sneathia,Solobacterium,Spiroplasma,Sporobacter,Staphylococcus,Streptococcus,Subdoligranulum,Succinivibrio,Sutterella,TM7_genera_incertae_sedis,Tepidimicrobium,Treponema,Turicibacter,Unassigned,Vampirovibrio,Veillonella,Victivallis,Weissella
SAMN04382462,1.8039781,0.099294126,325829030000.0,1085.3275,2.2643027,2.952125,4.0232854,2.256749,0.48600504,2.7596378,6464.157,1.566659,0.2637237,0.29268768,0.16428174,4.6275595e+34,264915140000.0,356869.9,0.71372366,0.60548365,0.54132503,1.5264897,0.92240757,0.37758714,0.4923383,0.8004167,3556422.2,11.478724,0.35695308,0.13062777,5.2120695,0.31623712,7988.9175,inf,1.3938686,0.51528555,0.9594375,2.8355548,0.19663583,0.91848147,1.0966115,8.280087,0.01134569,2425.2656,0.18564631,16.397846,inf,inf,1.0896662,0.28192928,0.21376652,0.32504022,5.1164627e+29,2.4325023,7.1848187,28219424.0,23.43733,0.6332807,1339.4617,12208.185,inf,0.9589863,13.3238125,0.107972555,0.27248496,4.8349034e+24,2.0922434,289601850000.0,0.5255084,inf,1.8102276,0.4324249,82.623344,490.8603,0.4184127,3.5863273,11.613493,4.64663,1.1307131,5.303298,0.14871316,3.0184588,0.17166136,1683421.8,2.3004541,0.48904,0.7060865,4.6692233,2212.078,0.21856023,3.2758007,4.5719212e+33,6.75683,3.3489149,0.14890796,0.68429834,31.813192,2.9043944,28.643793,1.3903095,0.27592626,9661017000.0,0.44484696,732.27344,0.1173229,1.8673488,0.21578422,1.570641,69346.13,18475.723,0.2534281,1.6231185e+32,2.0294075e+27,25.279478,3.8018541,1.3958998,0.19876891,0.11501619,1.0184851,34.47562,5.6308384,0.5494533,0.9972058,428476.44,4.854091,140.597,0.8006944,inf,19.04215,0.9744315,40120726000.0,0.84092474,0.8399804,0.030867472,971578.44
SAMN04382463,0.23587726,0.21418151,2.1887527,2628007800000.0,inf,0.120033585,293.8822,53.5672,0.14758517,456.161,0.108196914,0.07469231,1.365854,0.5375092,31.733032,4.746095,19.50942,1643681.6,50.230076,265.49594,3.6777499,50.425613,0.40576804,5.326775,2.0434828,12.991281,620.6142,8.597038,0.225528,0.713011,23750.479,0.32143837,529.8229,1.9846424,0.8146616,0.16425866,3.4554317,0.8720071,479880.03,0.4820623,0.031568833,2.8494139,238636090000.0,inf,0.10377674,0.065348275,439702880000.0,3.4406167e+34,2.8284619e+25,8.823199,58.69917,101.10412,19.747559,0.03644212,3.3588192,2132631.2,2100.6895,3.3095145,6.6989317,2.743532,93262710000.0,0.6512566,2.9894898,2.149491,0.45421273,inf,0.2188896,158.38387,0.2557428,2.1573424,2.75381,11.435184,4.315026,3.9462018,3.8154125,1.1827348,245450870000.0,15700815.0,0.51462644,0.7287727,0.101819046,1.8900393,7572126.0,2.1444821,0.42914978,4.484239,0.66072077,7454369.5,0.3323234,4.2469716,inf,1524.5302,0.04841037,inf,1.8285301,0.14295082,244116340000.0,5.91943,0.5065718,0.2667223,1.0042216,17.474749,0.07801115,81.34084,0.76671505,95.956665,8.459599e+22,21.091055,0.109279916,12.42481,1738710300.0,inf,3.7685354,3.6017e+20,4326966200000.0,5.0323043,1.4466549,31958.871,0.5022755,0.19009288,3.3788135,13.681482,10.096691,1.9479538,2.3258715,3.6024039,1.0765257,0.1041749,0.13381377,0.96944517,0.29472327,5.003044,0.99866796,0.23101403,inf
SAMN04382464,0.6899209,0.13518962,0.282056,173830.33,0.26987648,0.2652418,3.297066,3.899228,0.042260766,18.009995,0.1762865,1.9097066,48.20318,25.328344,2.9270732,6.820659,144574370000000.0,6.9906597,1.2459484,0.061325688,35411.27,0.6859329,0.51949704,107.23368,0.056004908,11.675084,1612.3959,0.5429353,0.97109187,0.835829,1.6352012,0.08548745,0.29488394,6.533149,6.774314,0.9865018,7.148915,3.6148412,0.38379198,1.7868664,0.17872635,1.2521617,2.2054677,inf,0.18087827,0.05684746,2.338552,inf,33.194614,12.204131,2.126628,19.983541,5.3375125,4.0339746,0.6889533,0.22904803,0.69422907,14.531075,1.2574987,2.7275395,inf,0.13515526,13874.43,3475372.5,125.03796,20.412243,0.84812325,0.027340366,inf,23267.34,7.500387,0.51952976,0.29456562,0.79354376,49046.645,2263.464,inf,1.607028,2.427202,1.2115887,0.16120687,46.35613,527441750000000.0,0.48100707,0.17282432,0.8334734,0.17698121,100338440.0,0.12358018,0.52451766,118.57334,9.143451e+31,65357353000.0,4.3654747,0.43299606,1.6290131,70669850000000.0,2.1475525,74.307335,1.5433183,0.11622894,158.2846,1.4080821,inf,3.5059102,618833050000.0,0.6464195,28.911526,1.0984834,2.1748714,3.0385845,75231610.0,1614.4451,14.16051,174.63522,1.6536065,0.7464134,0.4301272,0.7793379,0.21060854,6.292803,0.51224333,3144827000.0,1.1690595,1.1116306,18.138731,0.17737277,11960122000000.0,0.2565105,0.31460908,0.57611763,2.75383,4.893882,0.52501845,inf
SAMN04382465,2.7635171,1.4556586,395.14984,0.7484754,0.8773114,0.6141806,1.0280135,14201531000.0,0.6427168,79.26597,17.666607,177.02316,1.5389798,0.8152116,1.8737079,2.885992,4.3072004,0.11005981,16772.031,0.070988946,6144030.0,2.6299205,26.239092,0.5737413,0.8389342,5.746937,123381064.0,33.405125,132.16156,0.33557174,0.34069508,0.26385558,0.30227244,648.6281,1.7768716,8.750962,0.22497915,6.1595054e+16,0.35197264,1.5748119,0.37740055,4.1772065,0.71269923,1.35175665e+26,0.24090566,4900460000.0,6.2883916e+31,1.4041107e+26,1.5146432,2.4392793,1.7857873,0.28363746,0.27973008,6.156286,1.4754447,0.89105064,13.342005,0.08512596,0.04322832,2.3210711,10758.297,568609700.0,0.53524435,2.7625804,3220524200000.0,3313.6528,3.3997605,5.513648,3.9250796,1.5695107e+25,5222850.5,0.9470678,90.16695,4.68482,2.5708356,326288.78,0.3661041,1.5798092,0.22205986,2.2461712,3.5533822,0.713932,0.097272515,0.9225453,1.5091753,0.25631362,inf,3.8772588,0.89046144,0.050086252,0.25679663,5.9542265e+18,23.803637,17.913404,1.8520448,1.0464462,0.3436116,2.479535,728941440.0,1.3960394,0.26166415,1.3251849e+17,0.1568637,0.32716137,0.9180223,1.8178176,67172380.0,1.3107978,inf,0.05809742,0.005203402,1.2753335,2.3942258e+31,1882.6818,4.169496,14.117169,3.7837133,0.15319462,605.9533,0.060742203,3.4437425,36.152668,0.6063342,7.0819883,1184.6028,inf,0.12854135,inf,7.9135805e+18,0.5076296,2042443.5,0.29944837,0.18547812,0.3000266,0.79391086
SAMN04382466,0.36039114,0.12175462,5.4433866,206510.66,2011754500.0,0.2656678,106.26895,0.8336198,0.021506239,0.7419675,56710732.0,314.695,0.44828832,0.20866424,0.760372,1.9677573,7.727086,0.09847618,21.086412,0.21667854,39.07824,0.5567899,0.1271791,1574.0946,0.57426995,10019.646,43.07937,7.028405e+17,0.07247059,0.8662795,1.1992713,0.47219995,0.9760617,2.3924782,579.43677,1929493900.0,2.87826,0.40915012,3.4847887,52.014748,0.04411202,15.3578415,2382.029,6706949000.0,0.042691346,0.1282248,104878680.0,9.7049535e+17,6443.163,3.937366,8.599824,inf,1.1583688,0.28905222,0.61379904,1.4757729,1396.0934,0.8117949,8.3316,35.30312,5.4545364,1.079746,1.9515606,1.0526646,2816137.0,9.560188,1.0166651,319.9354,11.43326,1.895399e+18,791119550.0,0.70765424,5666255700000.0,0.1752351,1236186800.0,1.0985034,3.4510984,9.5403595,9.4627075,0.6443724,0.08418261,0.2431765,405371260000.0,2.6017427,0.047891334,0.12013038,0.36827925,4124.529,0.18364169,0.74085444,10.78673,0.1044118,0.99026215,2.077757,113.69765,0.33082384,4.2347665,185562610000.0,2.929589,3.2745209,0.05162153,2.1878371,8.063377,1.3951467,8.017916,0.1659813,0.08503694,2.6616716,4.5405536,7.8497156e+21,119.0793,8.583249e+21,5.7471795,32.31732,4.071251,7.358845e+34,132440184.0,68.183716,0.06711196,0.5290758,54.312756,12.876158,0.107028194,1.3965294,1.5771652,1.7403982,2.7439146,664019300000000.0,0.22697823,2.423815,0.6671745,3.6486838,0.24199034,0.06703695,inf
SAMN04382467,0.45209697,0.018523151,2.6855292,215.60023,863.8003,0.15210402,4825.4736,0.50765574,0.14811645,2.4084234,520710260000000.0,16621.756,3.413554,236.27303,1.075984,11.858646,433.50024,15147.247,544533.1,0.4631401,1.5584145,0.54100895,0.7885001,7311.061,11.151527,inf,0.8470782,0.47574654,0.68638337,4.579554,2.003414e+28,0.09777148,0.31116867,0.96626556,83.836266,183751.4,39.191128,1.1570661,0.3371121,31.624216,281.4861,3.2828465,0.03067087,1.7215111,0.06442029,1.2611064,76.91377,1.0399354e+24,1.3177335e+24,7107.991,0.40686527,2.524461e+23,13.824172,4975.214,2.5683224,1739.4421,11.206093,0.29523718,36.704716,4.9620337,3.1702836,7.9686995,5.546856,0.14491555,0.8977169,1.5957611,0.61041814,17.2861,0.9173427,4658407400000000.0,83857530000000.0,1.3968908,2.078188,0.5215473,0.5036212,0.8277226,1475415200.0,8.33682,0.53816754,6.923045,5.805821e+29,0.3170624,51.877296,13.486664,0.7111354,0.31865618,0.61767614,30087185000000.0,4.0860195,0.17214099,23426292.0,61055890000000.0,3325.8206,10.321591,139.3707,0.9273874,9.926312,inf,0.45042336,3.5071394,0.29269683,28.258615,0.42715818,0.03663368,7.428396,2.331525,0.68722296,0.91925246,22.911043,3.798685e+23,2970836700.0,1.5001503e+17,405.65714,22827.104,5.1851816,2.863722,15.621597,0.2906427,0.20616199,457647.34,51727.297,5.534791,0.3613078,2.6645722,20.025341,1558.3182,1.831211,1.2072982e+19,0.25856927,0.6093981,0.9642302,0.8116189,1.1765254,0.09448082,9.718136
SAMN04382468,1.9501536,0.55213946,0.43545672,20.1822,0.43353817,0.20120695,6850.9985,0.9389674,0.09514353,3.2689948,71072.086,inf,0.28764302,0.1960557,0.14877695,6.4472156,210601.8,0.0101073235,4.1523604,0.029550718,1934.5023,0.22537367,489.86404,inf,2.5225656,805338.8,2.1691148,1.3990784,1.385522,0.848037,6.893565,0.041642252,2.2013233,0.59123415,19.141294,5100094.5,0.6334905,8.907311,2.0250578,0.83382446,0.15454291,111.023315,3.2877088,inf,0.016510043,0.605644,inf,inf,1201.3558,10.830304,1809.0095,68193710000.0,0.09707538,2.4730086,1.8527387,9850972.0,1.7071155e+16,0.31113836,24.972147,5.824031,851.1404,1.6913776e+18,1.107903,1.0153494,1.3657479e+29,1.5503379,0.41366115,0.37808588,0.78696054,366.95258,346209.28,0.6341655,1.2975221,0.43638808,187501.1,5571.747,3.701782,524.59326,0.49787405,6.2547445,0.3363154,0.4288399,4009.9724,2.7951794,0.06664817,0.50157785,0.80473447,inf,0.03626458,35861.066,32.166607,20.16772,6.6903005,81584640000000.0,1.1199305,1.20597,0.97841495,3.5340844e+20,3684125.2,0.30392882,0.02224517,0.43263084,195.99667,0.04696337,2.867499,362.0332,0.05689472,1864.2135,1.4078816,2.0571878,713308.06,191.78433,12099340000.0,169.85313,1.4734739,3304738.2,2240443.0,0.18337795,0.22257893,0.13737231,29067948000.0,4.9170294,2.5535786,1.6132395,16.444605,107468.67,1.1576165,inf,0.21785977,1.0123385,0.55819076,1.0859113,1.7727119,0.06998742,18045454000.0
SAMN04382469,1.9258653,0.23313767,653.2327,1.0762888,7.1408634,1.4131392,46.994545,5.9220977,0.907109,3.5702534e+27,0.8010272,0.30114904,0.5695624,0.4250644,3.601933e+19,1.3869743,1.9692755,1531335.8,182736860.0,0.7165652,0.9382866,0.54566336,58775628.0,0.122661516,7.602527,0.45197618,58.844414,58302630.0,0.114624925,12.800774,0.06966762,0.53521985,7.509704,1320927400000.0,3.0858357,36.77614,2.5378256,29220008.0,0.1271326,13.556567,0.09820147,0.9071843,0.24132049,0.3152205,0.8307563,842962.7,0.5326504,75175240.0,123484.98,11.998643,3.0266263,0.0385493,2.780101,74364710000.0,1.2479457,0.6625649,1644294400000000.0,2.3415818,0.17967662,2412.5732,1.4650772,0.8881268,0.009300924,368150500000.0,2715930.8,inf,0.69289505,0.021421265,0.67340875,1.320777,0.49480495,1.3671649,inf,3.6928117e+30,42.37592,1097.5837,15762618.0,3.7391534,0.30486104,4.66673,6.088078,4.150995,203.36647,1.6398053,1.2678763,15.855449,5220267000000000.0,0.25587744,177.36783,0.034200564,158.1783,3.089042e+16,1557.9032,14.185644,0.4846932,16.862394,2.5486342e+20,0.11347536,0.1922784,0.2516717,2.181565,414808340000.0,0.068489194,1.1147677,2.2185223,0.9036401,70944.086,0.47134468,20685086.0,240.87302,0.035985842,1.6254324,29.551418,inf,971.2286,16.378317,0.6896825,0.32542756,0.96573985,0.0053506736,4.71162,0.059406586,1.1014516,0.25782505,6.043345,838.9545,1.1301552,inf,1.4001759e+19,8.70207,23718312.0,1.1572136,2375.1006,0.1415707,0.42713732
SAMN04382470,0.56846166,0.29174176,9557.608,inf,inf,0.124152206,90267480000.0,1.5917643,0.24631476,1.0683115,1485336500000000.0,1.9224383,2.9348166,216.41916,0.51809585,4.8003125,5.904951,1.2256669e+21,1081.3524,3.0245008,1.2662987,0.28384405,0.3710664,1372372600000000.0,0.1518225,4431012000.0,199.29865,1.4643989,0.91601,15.9251995,413.24994,0.53949577,10279840000000.0,859173250.0,9.017942,13.825745,0.3162424,0.09260112,6.0509233,21.747211,0.3830467,103.83323,0.009852701,4.485145,0.24474472,1308432500000.0,5.400408,inf,inf,6.356759,3.4582393,inf,2562.3845,454410.75,2.100714,inf,0.45160034,1.8270645,1.4300785,0.6393338,0.29199654,0.35514155,337.70587,0.044873793,0.011844768,0.42602628,4.6352196,179428670.0,0.10228268,3.646505e+16,4430014.0,0.8333662,7.0165913e+28,0.84543884,0.18281117,0.40341198,7.3185244,4804.8496,425917.66,0.99626774,0.034950648,1.2873378,inf,6.0565085,0.039946362,2.3220887,4.410123,63.954895,4.7081714,0.15835214,2.4060378,26802.172,0.9008358,0.96977866,11.030058,2.3952825,0.73934144,inf,0.32792947,0.35712236,0.015133551,0.2596938,70.059975,8.414885,7.51705,0.4286059,2.5649817,0.40014026,inf,inf,0.28178766,inf,1.9359303,1041.9148,9411.622,0.038419187,0.60032374,0.5674428,0.48998323,8.82301,588316.25,8082.7,0.31037605,1.002883,0.49649826,0.6639085,0.89529467,1704911.6,0.35095707,0.4005379,801954100000.0,0.7266346,0.014502851,48.71549,173035.55
SAMN04382471,292.76947,0.46970642,0.14508335,1.0021533,3.286777,0.6382971,7.843155e+26,3.4013374,0.22117977,3.1373193e+18,727951200000.0,1.7040529,0.28396824,0.47423932,2.4394622,0.23431785,1.2993097,4.2833514,6.8191276,0.013469813,96.78267,0.08937362,561414500000.0,11252589000000.0,1.8601305,1.7902163,0.2821334,15066.391,0.25877556,0.44982848,0.8121673,0.01746209,3.2006931,4.702882,4.4942756,279085.4,2.3025076,0.14256105,0.6464585,3.4052272,0.17806946,2.5090642,1.9398347,39.32369,0.037155576,1.0260972,0.38078773,inf,2883763.5,86.999016,4.0655465,0.15510485,1.0328043,6.702692e+20,1.0527095,8900515.0,49613.11,0.76765937,1.3615478,1.2096356,2.640951,0.16255993,0.20135807,2.200139,inf,2.9110377,1.948122,0.052263476,0.3349349,3.5056102,19248.592,4.942434,30564.21,0.22083141,1.17295045e+36,250.18909,1.3228061,0.68096095,0.5119926,4.1877804,16.150455,1.6695704,2.4145932e+16,3.403838,0.22944038,1.1043928,0.7645364,8.049029,0.83558625,5.2420473,5.802772,28435567000000.0,3060282800000000.0,1.8300537,0.661082,59.703003,1.0109214,179644.06,1.3004439,0.12300127,0.08003797,0.37714624,0.59996635,0.13169807,1.9221506,0.13789551,0.46578172,0.62229866,0.9915608,1.0117574,7952.4375,17708.256,3058915600.0,2.031386e+16,6.628588,0.8117637,1.2643076,0.5840546,1.6913282,0.0056042145,5.6202755,0.14156148,3.0714698,0.13922772,10.336637,1.8671863,0.84656477,inf,7.163671,0.96739185,80319.29,4.642429,25.311651,0.13702065,7.3190804
SAMN04382472,5447.12,2.2208808e+27,29.195066,25139864000.0,inf,0.24478579,0.34177002,7.4265853e+18,0.25928876,1.0664055,2.7208102,0.95249176,2.2007751,0.5705571,5.067207,3.095861,inf,65973026000000.0,1469.0151,15.365574,0.6809446,355261.2,42.25237,0.044212177,0.05479725,17.886335,201352.25,0.4476868,0.5145111,47.97092,1.837661,1.4838799,5.2197533,2352064500000000.0,0.27471304,0.45567358,52.515854,0.4008395,2283.7046,2.333061,0.5088023,6.61698,0.84119284,428010.53,3.1401088,0.2589141,3644367.2,1.224746,0.19208421,0.49541846,0.45495194,7.0661073e+30,0.36206734,4.8730993,0.95337826,1.9468143,0.5855511,283.9737,9971.276,0.79854107,21.43333,1.498433,8.656272,0.28956082,1.7379205,8970.387,4013.0588,4.7358184,1.6095124,15.2906275,0.17208907,4.5334045e+37,0.40479094,2.1304543,0.092700705,0.36224076,3.7770405,12.447892,339.74466,0.9899256,2.1334145,0.94752353,0.46139756,0.83263105,0.3718654,0.9583804,2.2680074e+30,0.33934844,0.48454833,2.19123,12.297558,0.9138891,0.4741446,399568000000.0,0.5171738,0.7454161,336.1542,1.1312038,11656.674,0.7164129,0.82242024,22.857315,1.8072782,2.8592518e+26,0.67750055,3.4494793,121.44183,1.9134619,9.655947e+21,0.024496365,0.03135347,3321305.0,451.14056,61759000000000.0,3.11948,0.26379773,1.5523381,3.508779,inf,4.2804585,10375687.0,114.573074,97104280.0,7.1961527,182658.02,31580.367,0.026248863,1.9476234,226303.8,0.50949216,1.3313415,1.112664,0.6018566,237159870000.0,0.18434748
SAMN04382474,12.446762,0.30902746,2.4944232,1.9618824,0.51952165,43.829075,1.838525e+35,1.5162389,0.07722092,29700930000.0,65.73933,0.92090607,0.82318276,0.74906194,49.63121,0.779514,22.992483,0.06970963,8.365638e+17,0.7601804,1.3151511,0.3126437,6.975599,1021235300.0,1.2111961,3.3063514,0.19402562,9660689.0,0.27594236,2.4117944,2.4233382,0.34952176,1.9008789,1.5239962,88.99221,19537.523,1.8685652,0.7172095,0.92677194,1.7629838,0.1340876,2.7718468,0.22090337,0.93295014,0.0674191,1.213826,0.3227035,inf,1244.2418,5.403352,0.9470529,5.808552,4.3102517,28.096088,0.4479399,12.800384,6332.519,0.5964915,11.841984,5.2525973,123.16853,1.7268493,0.43295333,inf,332379.5,33.96152,1.026884,0.53047645,0.30850822,0.52850044,10.365603,5.902782,7.527792e+16,0.16902117,inf,7.573069,4.3858433,8.8668585,15.599608,24.401873,13.893256,2.2181287,42100343000.0,4.52096,0.5195736,0.3512624,0.1491092,15848101000.0,0.31724995,408530.75,5.7303605,914646600000.0,0.64973456,788.78064,0.19752255,2.0150075,90721850.0,0.45719498,0.21024796,2.171619,0.58322495,0.9063718,1.4993353,0.58927524,4.7805557,2.7068021,0.19065768,3.3239295,1.1321167,inf,85575.64,0.16098793,1.6954985,37417.137,15.833196,189869.22,0.2814159,43.083508,0.4986429,0.09182075,2.609446,0.27247432,0.539558,0.036358174,5.482565,3.7561986,1.9186287,1.9551483,0.88736415,6.18179,0.92051476,1.9100366,8.05923,0.08768313,inf
SAMN04382475,1.3289939,0.14303227,16.680948,inf,inf,0.48572072,1.1794367,0.5073906,0.41375336,22.361,19.479538,0.55855656,0.42526054,8.960972,4.5735435,5.52072,1581.9987,0.22852705,22.862358,0.09052719,4.836955,24.943193,11.286346,0.20308703,0.06328652,3.4950993,6680455.5,0.77154315,0.8537124,8.815046,6355788000000.0,0.28712887,inf,1.07800884e+24,5.8548794,0.6247551,0.67857236,0.9843287,128.92712,5.6686606,1.6701212,13233430.0,6.0009255,147.35698,0.61334497,0.19359946,0.7782297,3.1359951,30452242.0,15.431138,0.20004928,inf,181431.89,8.8972025,6.9356003,77.31173,1.3995203,9.854681,2.3443866,2.1153247,1.2247831,0.4823446,inf,0.08233288,0.88826257,0.30898035,0.09998332,1.7131293,9.051138,2.392286,3.1689136,53378596.0,0.6155454,0.61671335,0.03775772,1.5098748,6.7450466,19.807508,4039.4595,0.21523726,0.14657249,0.9564752,15486476.0,1.9757326,0.01286151,0.67948836,0.77824455,0.657066,0.6106618,1.7053481,14.655092,0.023295222,1.3539119,6.56822,1.977493e+27,1.1083802,0.136188,188332050.0,376086750.0,0.2928544,0.023932077,2.934495,0.02902225,38979440000000.0,5.5796685,0.78150976,5.0489154,6.681997,13.939363,0.24012168,0.7433979,7266561500.0,1463519500000.0,9711610.0,38.74852,0.098637715,0.039446056,0.21215689,92299640000000.0,0.5526469,73.48022,195.95598,4.8214655,5.072425,0.8094799,2.689472,0.79870504,2.6829574,11.932422,0.09965436,2.1801593,0.33467495,0.12891875,174.303,0.4919375
SAMN04382476,2.1046176,0.13637516,0.88531345,212.46005,0.34938824,0.14714901,1.0067082e+21,0.82483304,0.036335427,7.398643,29675.87,6691.6943,0.48252124,0.38201228,0.2868712,5.014275,3928.9565,0.046305533,0.85919553,0.058363706,23.922949,0.23448072,0.6973021,1409059.5,3.608516,735.7751,0.16629653,256.01877,0.39846802,1.1553066,1.0906734,0.058788687,0.37836847,2.6244667,87313.1,22.017786,0.14067772,1.2964592,0.318518,5076.5513,0.18202385,2.0880926,0.51728344,5.3117123,0.013489461,2.4471197,4.5123075e+26,inf,127.33368,2.8387146,0.14716332,8.482552,1.5856824,41024420000.0,0.4087555,169899.17,1308.3978,0.39685562,1030.611,6.24362,19230760.0,0.29537266,1.3524842,0.8050185,1.6435515e+27,1.0840499,1.0828624,0.2640485,0.10570337,6671108000000.0,28.179895,1.3098068,1.5336449,0.11584478,7738339.5,31.784582,1999.732,0.53441286,0.4871251,39.81674,167377220.0,1.6833032,inf,5.253219,0.07747869,1.1029323,0.8806451,2.7785178e+29,0.1886183,698.8888,1.6280348,inf,23.438301,779415.2,1.6888468,0.8880592,14.860436,2326006600000.0,0.7855814,0.14459194,0.034575123,2.0534663,2.2419603,0.09998898,5.0375915,0.89694726,0.08114021,18.440054,0.3520833,11.09937,3.2181401,22.359837,10323835000.0,2.9426502e+32,1.4356805,1.4415304e+17,0.6268372,0.032212935,0.110511,0.02834009,25572.07,0.4542939,300.65347,63249.21,0.34850547,2080.0867,1.3871664,inf,0.39459145,1.6076969,0.82714456,0.5353292,2.0883043,0.04996963,7481270500000.0
SAMN04382477,74107340.0,0.10533481,817.15845,0.45892864,1700.013,1.3980072,1.6606804,4023592200000000.0,0.24128143,22996240000.0,1.6026683,1.3908415,23.88087,1.21105,33.30037,1.7956547,1.8100797,107779.18,14.968627,637430.4,0.18034221,2.5256293,1171236700.0,0.26200238,413898.7,2.24293,377.15897,370.5186,0.057055417,5.4005203,2.1139114,1.2854369,3.0975773,28851.81,4.3625464,0.115851454,312197.25,16915299000.0,1.278235,977182850.0,0.037179224,2.1946423,0.0075242487,0.17619057,7066.5645,29946387000000.0,9.074025,inf,1.607816,0.9291693,3.0396152,45.39607,208.79108,8200.458,11.398406,0.5714991,0.08600218,40.046585,2.8321621,1304.7733,0.075152464,28.291641,0.40900043,15.019168,0.22620389,inf,6072.311,0.078820035,2.092318,19085.38,0.6674959,710.0682,1.9890859e+31,0.7498457,0.02706123,3.2820427,184.19632,3.0308747,89.14485,1.2957512,0.15977097,20.944141,7.0120257e+28,5.9422526,0.57981074,250.31802,1.3135164e+24,0.1403137,5.880877,0.05046015,2.9149122,3789644800.0,inf,1.8058281,0.115550414,2.4149039,4323844200000000.0,3.8707585,2.955928,3.3572226,0.44253594,1.5555909,52.220985,19802.91,0.70802695,0.41218802,0.87522286,0.5029506,inf,6.131235e+18,0.48803625,3.7598905e+18,0.959336,288202940000000.0,20.75639,0.6176957,5.1727033,1.8006425,850819.2,1.74261,3.7489371,0.22080506,201.88782,1.1523247,18.27685,4806.5576,16.164417,1242464100.0,3318248.0,0.7737543,inf,4.850695,2.4676907e+35,1.9088343e+34,0.017827058
SAMN04382478,0.093733214,0.106489114,1.0176588,2.3066878,16.579317,0.35306236,inf,1.4220349,0.13563716,5296.2163,945714.44,0.70301795,0.81389385,1.1118952,206.46056,5.1166296,27.320066,308.17346,9.756702e+35,1.7872434,0.18081379,1.1794819,1.4021499,5.5817447,2.1166334,0.35141197,0.042669196,68354340.0,0.116017215,1.055936,6049173000.0,0.081906624,1.5604954,0.8559497,64.5472,9825.622,1.4431063,14.871259,0.53952533,70.55809,0.23215006,0.77246153,0.08886093,0.2443022,0.18728225,0.2475638,0.88348144,inf,11315.167,31.925611,1.1831393,0.401765,14250.115,3.9801505e+16,0.8085481,4.0047894,16.280556,0.6165907,2.4004226,6.3805685,4976.267,0.6624805,1.2018026,15397147.0,4.797846e+17,206.5298,0.6846242,0.17279144,0.1520106,565.2982,58029.08,5.5990424,inf,0.48259768,8.6923e+25,4.323474,2.5208325,1.2117788,1.365175,29.897167,136.67981,1.6662847,618147700.0,4.121216,0.34687814,0.3400483,0.21728806,302.32986,0.30763525,13.458129,2.4798515,inf,2.610443e+20,3.10557,3.1500726,2.071686,2.0086662e+16,1.317862,0.1822654,1.2119638,0.1036075,0.42993727,0.13903572,4.35255,6.1535788,0.563828,0.5080823,6.3828053,1.0471603,inf,2.310419,33.6001,5.326256,6.0183424e+20,50820297000000.0,812.90344,1489.2273,1.2138388,1.0317442,0.06039245,8.73249,5.0608134,5.193047,0.087514125,0.3470449,3.0643609,35.60927,231387100000.0,21.181576,5.990455,4.868102,2.8673527,1.0295693,0.23792793,668501600.0
